avgcpu,node_count,instance_type,job_input,engine_type,data_size,elapsed_time,name
37.23117948098001,12,m4.2xlarge,pagerank,spark,huge,229.622,12_m4.2xlarge_pagerank_spark_huge_1
86.97688559322035,12,m4.2xlarge,regression,spark1.5,bigdata,2363.247782097,12_m4.2xlarge_regression_spark1.5_bigdata_1
60.360717592592586,12,m4.2xlarge,regression,spark1.5,huge,182.135759086,12_m4.2xlarge_regression_spark1.5_huge_1
31.772619565217394,12,m4.2xlarge,terasort,hadoop,bigdata,621.733,12_m4.2xlarge_terasort_hadoop_bigdata_1
36.591823495032145,12,m4.2xlarge,terasort,hadoop,huge,288.254,12_m4.2xlarge_terasort_hadoop_huge_1
56.04857456109503,12,m4.2xlarge,wordcount,hadoop,bigdata,458.146,12_m4.2xlarge_wordcount_hadoop_bigdata_1
54.20425052790347,12,m4.2xlarge,wordcount,hadoop,huge,249.305,12_m4.2xlarge_wordcount_hadoop_huge_1
69.81220408163266,12,m4.large,join,spark,bigdata,726.879,12_m4.large_join_spark_bigdata_1
61.32397959183674,12,m4.large,join,spark,huge,487.737,12_m4.large_join_spark_huge_1
90.42057840307838,12,m4.large,kmeans,spark1.5,bigdata,3467.0742874450007,12_m4.large_kmeans_spark1.5_bigdata_1
87.61684486373166,12,m4.large,kmeans,spark1.5,huge,1589.4194656849995,12_m4.large_kmeans_spark1.5_huge_1
18.504753048780486,12,m4.large,lr,spark,bigdata,2794.270,12_m4.large_lr_spark_bigdata_1
17.19260012919897,12,m4.large,lr,spark,huge,1281.437,12_m4.large_lr_spark_huge_1
89.50905347384855,12,m4.large,naive-bayes,spark1.5,bigdata,2137.416115576001,12_m4.large_naive-bayes_spark1.5_bigdata_1
88.3754356060606,12,m4.large,naive-bayes,spark1.5,huge,1101.2609621020001,12_m4.large_naive-bayes_spark1.5_huge_1
69.33170533932136,12,m4.large,pagerank,hadoop,bigdata,2118.202,12_m4.large_pagerank_hadoop_bigdata_1
69.329858815427,12,m4.large,pagerank,hadoop,huge,1205.123,12_m4.large_pagerank_hadoop_huge_1
72.71421280276816,12,m4.large,pagerank,spark,bigdata,1009.791,12_m4.large_pagerank_spark_bigdata_1
67.55571568627451,12,m4.large,pagerank,spark,huge,417.618,12_m4.large_pagerank_spark_huge_1
86.56871701388889,12,m4.large,regression,spark1.5,bigdata,7200.524129760999,12_m4.large_regression_spark1.5_bigdata_1
81.55623715124817,12,m4.large,regression,spark1.5,huge,2271.76444463,12_m4.large_regression_spark1.5_huge_1
41.87409629816471,12,m4.large,terasort,hadoop,bigdata,1714.376,12_m4.large_terasort_hadoop_bigdata_1
38.46732760277198,12,m4.large,terasort,hadoop,huge,911.187,12_m4.large_terasort_hadoop_huge_1
56.781026255611124,12,m4.large,wordcount,hadoop,bigdata,1665.986,12_m4.large_wordcount_hadoop_bigdata_1
55.38545081967212,12,m4.large,wordcount,hadoop,huge,908.846,12_m4.large_wordcount_hadoop_huge_1
63.030631656703086,12,m4.xlarge,join,spark,bigdata,451.875,12_m4.xlarge_join_spark_bigdata_1
0.1904761904761905,12,m4.xlarge,join,spark,huge,38.221595005999916,12_m4.xlarge_join_spark_huge_1
90.7659532318943,12,m4.xlarge,kmeans,spark1.5,bigdata,1574.1424067970001,12_m4.xlarge_kmeans_spark1.5_bigdata_1
88.32978016359918,12,m4.xlarge,kmeans,spark1.5,huge,814.6323155700002,12_m4.xlarge_kmeans_spark1.5_huge_1
8.954464285714286,12,m4.xlarge,lr,spark,bigdata,2502.381,12_m4.xlarge_lr_spark_bigdata_1
8.014722222222222,12,m4.xlarge,lr,spark,huge,1615.922,12_m4.xlarge_lr_spark_huge_1
88.8848446969697,12,m4.xlarge,naive-bayes,spark1.5,bigdata,1101.6149871430007,12_m4.xlarge_naive-bayes_spark1.5_bigdata_1
88.54325958702066,12,m4.xlarge,naive-bayes,spark1.5,huge,564.5305941349998,12_m4.xlarge_naive-bayes_spark1.5_huge_1
68.15246544715447,12,m4.xlarge,pagerank,hadoop,bigdata,1228.652,12_m4.xlarge_pagerank_hadoop_bigdata_1
65.6511522633745,12,m4.xlarge,pagerank,hadoop,huge,804.987,12_m4.xlarge_pagerank_hadoop_huge_1
62.60333857442348,12,m4.xlarge,pagerank,spark,bigdata,525.048,12_m4.xlarge_pagerank_spark_bigdata_1
57.8901923076923,12,m4.xlarge,pagerank,spark,huge,254.769,12_m4.xlarge_pagerank_spark_huge_1
83.4544605654762,12,m4.xlarge,regression,spark1.5,bigdata,4480.569569830001,12_m4.xlarge_regression_spark1.5_bigdata_1
84.74716145833332,12,m4.xlarge,regression,spark1.5,huge,1121.2510635160002,12_m4.xlarge_regression_spark1.5_huge_1
43.25138910622283,12,m4.xlarge,terasort,hadoop,bigdata,812.473,12_m4.xlarge_terasort_hadoop_bigdata_1
45.0476930894309,12,m4.xlarge,terasort,hadoop,huge,403.573,12_m4.xlarge_terasort_hadoop_huge_1
58.7717198001882,12,m4.xlarge,wordcount,hadoop,bigdata,867.768,12_m4.xlarge_wordcount_hadoop_bigdata_1
60.20806211695608,12,m4.xlarge,wordcount,hadoop,huge,438.319,12_m4.xlarge_wordcount_hadoop_huge_1
44.553632812500005,12,r4.2xlarge,join,spark,bigdata,336.531,12_r4.2xlarge_join_spark_bigdata_1
34.31484722222222,12,r4.2xlarge,join,spark,huge,301.120,12_r4.2xlarge_join_spark_huge_1
70.9141134751773,12,r4.2xlarge,kmeans,spark1.5,bigdata,238.73648089699964,12_r4.2xlarge_kmeans_spark1.5_bigdata_1
62.428817204301076,12,r4.2xlarge,kmeans,spark1.5,huge,156.89554328800023,12_r4.2xlarge_kmeans_spark1.5_huge_1
4.321336487257461,12,r4.2xlarge,lr,spark,bigdata,2369.147,12_r4.2xlarge_lr_spark_bigdata_1
3.8773391826871904,12,r4.2xlarge,lr,spark,huge,1528.351,12_r4.2xlarge_lr_spark_huge_1
89.20024637681159,12,r4.2xlarge,naive-bayes,spark1.5,bigdata,577.8557335730002,12_r4.2xlarge_naive-bayes_spark1.5_bigdata_1
80.44525252525253,12,r4.2xlarge,naive-bayes,spark1.5,huge,165.22525575999998,12_r4.2xlarge_naive-bayes_spark1.5_huge_1
63.51637271689498,12,r4.2xlarge,pagerank,hadoop,bigdata,848.957,12_r4.2xlarge_pagerank_hadoop_bigdata_1
63.89544444444444,12,r4.2xlarge,pagerank,hadoop,huge,597.018,12_r4.2xlarge_pagerank_hadoop_huge_1
49.996833333333335,12,r4.2xlarge,pagerank,spark,bigdata,251.288,12_r4.2xlarge_pagerank_spark_bigdata_1
42.58127192982456,12,r4.2xlarge,pagerank,spark,huge,187.789,12_r4.2xlarge_pagerank_spark_huge_1
77.0795438898451,12,r4.2xlarge,regression,spark1.5,bigdata,2907.750208397999,12_r4.2xlarge_regression_spark1.5_bigdata_1
52.142138888888894,12,r4.2xlarge,regression,spark1.5,huge,150.965282914,12_r4.2xlarge_regression_spark1.5_huge_1
44.92042874396136,12,r4.2xlarge,terasort,hadoop,bigdata,434.616,12_r4.2xlarge_terasort_hadoop_bigdata_1
44.9287074829932,12,r4.2xlarge,terasort,hadoop,huge,240.898,12_r4.2xlarge_terasort_hadoop_huge_1
53.354536761051385,12,r4.2xlarge,wordcount,hadoop,bigdata,464.292,12_r4.2xlarge_wordcount_hadoop_bigdata_1
50.01451024292052,12,r4.2xlarge,wordcount,hadoop,huge,276.038,12_r4.2xlarge_wordcount_hadoop_huge_1
71.3832966605459,12,r4.large,join,spark,bigdata,769.589,12_r4.large_join_spark_bigdata_1
64.42847789115646,12,r4.large,join,spark,huge,489.499,12_r4.large_join_spark_huge_1
88.9913642263759,12,r4.large,kmeans,spark1.5,bigdata,3211.4967741059954,12_r4.large_kmeans_spark1.5_bigdata_1
89.31352191641183,12,r4.large,kmeans,spark1.5,huge,1636.4935166470004,12_r4.large_kmeans_spark1.5_huge_1
19.112789750957855,12,r4.large,lr,spark,bigdata,2336.707,12_r4.large_lr_spark_bigdata_1
16.97367256637168,12,r4.large,lr,spark,huge,1120.902,12_r4.large_lr_spark_huge_1
89.89311950339419,12,r4.large,naive-bayes,spark1.5,bigdata,2188.843708411001,12_r4.large_naive-bayes_spark1.5_bigdata_1
87.804453010279,12,r4.large,naive-bayes,spark1.5,huge,1135.6392475989996,12_r4.large_naive-bayes_spark1.5_huge_1
69.17641358024692,12,r4.large,pagerank,hadoop,bigdata,2147.479,12_r4.large_pagerank_hadoop_bigdata_1
69.85000000000001,12,r4.large,pagerank,hadoop,huge,1207.730,12_r4.large_pagerank_hadoop_huge_1
72.05815049226442,12,r4.large,pagerank,spark,bigdata,782.254,12_r4.large_pagerank_spark_bigdata_1
68.33357905982906,12,r4.large,pagerank,spark,huge,385.883,12_r4.large_pagerank_spark_huge_1
87.83499363425926,12,r4.large,regression,spark1.5,bigdata,7200.495707591001,12_r4.large_regression_spark1.5_bigdata_1
84.95183477946493,12,r4.large,regression,spark1.5,huge,2306.780087905,12_r4.large_regression_spark1.5_huge_1
46.26171608461696,12,r4.large,terasort,hadoop,bigdata,1722.228,12_r4.large_terasort_hadoop_bigdata_1
50.38983479755539,12,r4.large,terasort,hadoop,huge,759.493,12_r4.large_terasort_hadoop_huge_1
56.046812409050325,12,r4.large,wordcount,hadoop,bigdata,1783.085,12_r4.large_wordcount_hadoop_bigdata_1
56.36161334961335,12,r4.large,wordcount,hadoop,huge,893.056,12_r4.large_wordcount_hadoop_huge_1
57.98933434959349,12,r4.xlarge,join,spark,bigdata,463.852,12_r4.xlarge_join_spark_bigdata_1
46.16520238095239,12,r4.xlarge,join,spark,huge,348.100,12_r4.xlarge_join_spark_huge_1
91.32543613707166,12,r4.xlarge,kmeans,spark1.5,bigdata,1607.245269332001,12_r4.xlarge_kmeans_spark1.5_bigdata_1
72.2103298611111,12,r4.xlarge,kmeans,spark1.5,huge,239.46325825200074,12_r4.xlarge_kmeans_spark1.5_huge_1
7.828640946502058,12,r4.xlarge,lr,spark,bigdata,2405.648,12_r4.xlarge_lr_spark_bigdata_1
6.580805300713557,12,r4.xlarge,lr,spark,huge,1630.983,12_r4.xlarge_lr_spark_huge_1
90.37527651515153,12,r4.xlarge,naive-bayes,spark1.5,bigdata,1100.5217234869997,12_r4.xlarge_naive-bayes_spark1.5_bigdata_1
89.70506637168141,12,r4.xlarge,naive-bayes,spark1.5,huge,567.844002628,12_r4.xlarge_naive-bayes_spark1.5_huge_1
68.76444717444717,12,r4.xlarge,pagerank,hadoop,bigdata,1231.879,12_r4.xlarge_pagerank_hadoop_bigdata_1
67.03701781970649,12,r4.xlarge,pagerank,hadoop,huge,792.209,12_r4.xlarge_pagerank_hadoop_huge_1
61.77144116506224,12,r4.xlarge,pagerank,spark,bigdata,432.926,12_r4.xlarge_pagerank_spark_bigdata_1
57.29011904761905,12,r4.xlarge,pagerank,spark,huge,239.620,12_r4.xlarge_pagerank_spark_huge_1
88.47992998833138,12,r4.xlarge,regression,spark1.5,bigdata,4286.815001699,12_r4.xlarge_regression_spark1.5_bigdata_1
71.21486151427189,12,r4.xlarge,regression,spark1.5,huge,264.1961664260001,12_r4.xlarge_regression_spark1.5_huge_1
45.598283333333335,12,r4.xlarge,terasort,hadoop,bigdata,840.575,12_r4.xlarge_terasort_hadoop_bigdata_1
49.491729166666666,12,r4.xlarge,terasort,hadoop,huge,395.916,12_r4.xlarge_terasort_hadoop_huge_1
56.42224512162704,12,r4.xlarge,wordcount,hadoop,bigdata,890.019,12_r4.xlarge_wordcount_hadoop_bigdata_1
55.89093426286974,12,r4.xlarge,wordcount,hadoop,huge,448.950,12_r4.xlarge_wordcount_hadoop_huge_1
54.95824725949426,16,c4.large,join,spark,bigdata,636.642,16_c4.large_join_spark_bigdata_1
51.501353328288225,16,c4.large,join,spark,huge,391.130,16_c4.large_join_spark_huge_1
92.14221326836581,16,c4.large,kmeans,spark1.5,bigdata,3334.8772529669986,16_c4.large_kmeans_spark1.5_bigdata_1
89.04700505780346,16,c4.large,kmeans,spark1.5,huge,1733.4030518220006,16_c4.large_kmeans_spark1.5_huge_1
13.05024781680048,16,c4.large,lr,spark,bigdata,4445.735,16_c4.large_lr_spark_bigdata_1
11.632546410891088,16,c4.large,lr,spark,huge,2012.547,16_c4.large_lr_spark_huge_1
90.02945934256056,16,c4.large,naive-bayes,spark1.5,bigdata,1446.264406942002,16_c4.large_naive-bayes_spark1.5_bigdata_1
88.15501266891891,16,c4.large,naive-bayes,spark1.5,huge,741.8098237510003,16_c4.large_naive-bayes_spark1.5_huge_1
66.97703074189548,16,c4.large,pagerank,hadoop,bigdata,1512.288,16_c4.large_pagerank_hadoop_bigdata_1
66.53623980978261,16,c4.large,pagerank,hadoop,huge,917.286,16_c4.large_pagerank_hadoop_huge_1
72.19553197674419,16,c4.large,pagerank,spark,bigdata,579.0976883510011,16_c4.large_pagerank_spark_bigdata_1
67.96442602040817,16,c4.large,pagerank,spark,huge,482.929,16_c4.large_pagerank_spark_huge_1
87.71107974711624,16,c4.large,regression,spark1.5,bigdata,5638.198973406001,16_c4.large_regression_spark1.5_bigdata_1
82.67952141608392,16,c4.large,regression,spark1.5,huge,1433.016276414,16_c4.large_regression_spark1.5_huge_1
37.35503335822075,16,c4.large,terasort,hadoop,bigdata,1226.089,16_c4.large_terasort_hadoop_bigdata_1
35.10051630330276,16,c4.large,terasort,hadoop,huge,660.948,16_c4.large_terasort_hadoop_huge_1
52.62139941530024,16,c4.large,wordcount,hadoop,bigdata,1205.428,16_c4.large_wordcount_hadoop_bigdata_1
52.12503949741634,16,c4.large,wordcount,hadoop,huge,618.801,16_c4.large_wordcount_hadoop_huge_1
48.43973148148148,16,c4.xlarge,join,spark,bigdata,343.956,16_c4.xlarge_join_spark_bigdata_1
34.67296153846154,16,c4.xlarge,join,spark,huge,323.668,16_c4.xlarge_join_spark_huge_1
90.39974741887906,16,c4.xlarge,kmeans,spark1.5,bigdata,1696.094828870002,16_c4.xlarge_kmeans_spark1.5_bigdata_1
85.59984335839599,16,c4.xlarge,kmeans,spark1.5,huge,949.0574995520001,16_c4.xlarge_kmeans_spark1.5_huge_1
5.980686131343109,16,c4.xlarge,lr,spark,bigdata,3906.204,16_c4.xlarge_lr_spark_bigdata_1
4.362291940830571,16,c4.xlarge,lr,spark,huge,1728.690,16_c4.xlarge_lr_spark_huge_1
91.520118006993,16,c4.xlarge,naive-bayes,spark1.5,bigdata,718.882186584,16_c4.xlarge_naive-bayes_spark1.5_bigdata_1
87.11410361842105,16,c4.xlarge,naive-bayes,spark1.5,huge,382.53619630699995,16_c4.xlarge_naive-bayes_spark1.5_huge_1
64.96043363192183,16,c4.xlarge,pagerank,hadoop,bigdata,963.767,16_c4.xlarge_pagerank_hadoop_bigdata_1
67.48299778761061,16,c4.xlarge,pagerank,hadoop,huge,560.571,16_c4.xlarge_pagerank_hadoop_huge_1
59.94090740740741,16,c4.xlarge,pagerank,spark,bigdata,424.5952424749994,16_c4.xlarge_pagerank_spark_bigdata_1
58.858966836734695,16,c4.xlarge,pagerank,spark,huge,240.394,16_c4.xlarge_pagerank_spark_huge_1
90.0896768018018,16,c4.xlarge,regression,spark1.5,bigdata,2776.0302873969995,16_c4.xlarge_regression_spark1.5_bigdata_1
84.62875434027778,16,c4.xlarge,regression,spark1.5,huge,722.8552418999999,16_c4.xlarge_regression_spark1.5_huge_1
29.120832975240525,16,c4.xlarge,terasort,hadoop,bigdata,816.123,16_c4.xlarge_terasort_hadoop_bigdata_1
35.477714285714285,16,c4.xlarge,terasort,hadoop,huge,337.611,16_c4.xlarge_terasort_hadoop_huge_1
47.99891459347988,16,c4.xlarge,wordcount,hadoop,bigdata,659.631,16_c4.xlarge_wordcount_hadoop_bigdata_1
46.95241554054054,16,c4.xlarge,wordcount,hadoop,huge,365.322,16_c4.xlarge_wordcount_hadoop_huge_1
59.197951595069505,16,m4.large,join,spark,bigdata,601.582,16_m4.large_join_spark_bigdata_1
43.60266181930693,16,m4.large,join,spark,huge,501.553,16_m4.large_join_spark_huge_1
89.25263659793815,16,m4.large,kmeans,spark1.5,bigdata,2426.233531689999,16_m4.large_kmeans_spark1.5_bigdata_1
87.1664144736842,16,m4.large,kmeans,spark1.5,huge,1236.3754238889996,16_m4.large_kmeans_spark1.5_huge_1
14.118600308641975,16,m4.large,lr,spark,bigdata,2666.055,16_m4.large_lr_spark_bigdata_1
12.54121806569343,16,m4.large,lr,spark,huge,1363.093,16_m4.large_lr_spark_huge_1
87.71933486238531,16,m4.large,naive-bayes,spark1.5,bigdata,1638.654142475003,16_m4.large_naive-bayes_spark1.5_bigdata_1
86.8351923076923,16,m4.large,naive-bayes,spark1.5,huge,844.9681987670001,16_m4.large_naive-bayes_spark1.5_huge_1
68.862658839779,16,m4.large,pagerank,hadoop,bigdata,1700.837,16_m4.large_pagerank_hadoop_bigdata_1
69.06612873134328,16,m4.large,pagerank,hadoop,huge,1001.360,16_m4.large_pagerank_hadoop_huge_1
64.7471590909091,16,m4.large,pagerank,spark,bigdata,795.221,16_m4.large_pagerank_spark_bigdata_1
59.715848214285714,16,m4.large,pagerank,spark,huge,345.691,16_m4.large_pagerank_spark_huge_1
88.3159783692185,16,m4.large,regression,spark1.5,bigdata,6273.4653254410005,16_m4.large_regression_spark1.5_bigdata_1
83.48032282282281,16,m4.large,regression,spark1.5,huge,1664.5941262869999,16_m4.large_regression_spark1.5_huge_1
43.587307131304776,16,m4.large,terasort,hadoop,bigdata,1272.718,16_m4.large_terasort_hadoop_bigdata_1
43.9804352611725,16,m4.large,terasort,hadoop,huge,629.943,16_m4.large_terasort_hadoop_huge_1
56.09208572741705,16,m4.large,wordcount,hadoop,bigdata,1249.590,16_m4.large_wordcount_hadoop_bigdata_1
54.387930201680625,16,m4.large,wordcount,hadoop,huge,667.988,16_m4.large_wordcount_hadoop_huge_1
47.28148189367138,16,m4.xlarge,join,spark,bigdata,445.670,16_m4.xlarge_join_spark_bigdata_1
37.159564182194615,16,m4.xlarge,join,spark,huge,346.022,16_m4.xlarge_join_spark_huge_1
88.13446609311741,16,m4.xlarge,kmeans,spark1.5,bigdata,1237.0781092079997,16_m4.xlarge_kmeans_spark1.5_bigdata_1
68.06711890243902,16,m4.xlarge,kmeans,spark1.5,huge,204.9348460860001,16_m4.xlarge_kmeans_spark1.5_huge_1
5.908402622767857,16,m4.xlarge,lr,spark,bigdata,2723.601,16_m4.xlarge_lr_spark_bigdata_1
4.707363896848138,16,m4.xlarge,lr,spark,huge,1737.329,16_m4.xlarge_lr_spark_huge_1
85.48783598265896,16,m4.xlarge,naive-bayes,spark1.5,bigdata,867.7052243679991,16_m4.xlarge_naive-bayes_spark1.5_bigdata_1
87.18608477011495,16,m4.xlarge,naive-bayes,spark1.5,huge,435.6607581110002,16_m4.xlarge_naive-bayes_spark1.5_huge_1
65.38143402777777,16,m4.xlarge,pagerank,hadoop,bigdata,1108.856,16_m4.xlarge_pagerank_hadoop_bigdata_1
65.95112591911766,16,m4.xlarge,pagerank,hadoop,huge,676.107,16_m4.xlarge_pagerank_hadoop_huge_1
56.43872614503817,16,m4.xlarge,pagerank,spark,bigdata,404.172,16_m4.xlarge_pagerank_spark_bigdata_1
50.459609375,16,m4.xlarge,pagerank,spark,huge,236.126,16_m4.xlarge_pagerank_spark_huge_1
83.60289154411764,16,m4.xlarge,regression,spark1.5,bigdata,3401.7102662750003,16_m4.xlarge_regression_spark1.5_bigdata_1
76.01927614795919,16,m4.xlarge,regression,spark1.5,huge,983.8030056499999,16_m4.xlarge_regression_spark1.5_huge_1
32.922725709021684,16,m4.xlarge,terasort,hadoop,bigdata,845.376,16_m4.xlarge_terasort_hadoop_bigdata_1
36.83293482761216,16,m4.xlarge,terasort,hadoop,huge,404.237,16_m4.xlarge_terasort_hadoop_huge_1
55.78630874080964,16,m4.xlarge,wordcount,hadoop,bigdata,663.688,16_m4.xlarge_wordcount_hadoop_bigdata_1
53.17737939144189,16,m4.xlarge,wordcount,hadoop,huge,379.368,16_m4.xlarge_wordcount_hadoop_huge_1
66.47798511904762,16,r4.large,join,spark,bigdata,616.207,16_r4.large_join_spark_bigdata_1
54.316162790697675,16,r4.large,join,spark,huge,427.122,16_r4.large_join_spark_huge_1
90.21434078947368,16,r4.large,kmeans,spark1.5,bigdata,2377.1327995710017,16_r4.large_kmeans_spark1.5_bigdata_1
72.17448694029851,16,r4.large,kmeans,spark1.5,huge,336.6576713730001,16_r4.large_kmeans_spark1.5_huge_1
14.276510266570606,16,r4.large,lr,spark,bigdata,2254.721,16_r4.large_lr_spark_bigdata_1
13.077590767634854,16,r4.large,lr,spark,huge,1200.099,16_r4.large_lr_spark_huge_1
89.87286865070485,16,r4.large,naive-bayes,spark1.5,bigdata,1638.884137172001,16_r4.large_naive-bayes_spark1.5_bigdata_1
87.17750363372092,16,r4.large,naive-bayes,spark1.5,huge,862.8107914950006,16_r4.large_naive-bayes_spark1.5_huge_1
68.47462819343066,16,r4.large,pagerank,hadoop,bigdata,1695.384,16_r4.large_pagerank_hadoop_bigdata_1
67.73782004830919,16,r4.large,pagerank,hadoop,huge,1031.247,16_r4.large_pagerank_hadoop_huge_1
66.36393949468085,16,r4.large,pagerank,spark,bigdata,601.862,16_r4.large_pagerank_spark_bigdata_1
61.65939423076923,16,r4.large,pagerank,spark,huge,317.695,16_r4.large_pagerank_spark_huge_1
87.75018305663725,16,r4.large,regression,spark1.5,bigdata,6598.987452054002,16_r4.large_regression_spark1.5_bigdata_1
46.262375000000006,16,r4.large,regression,spark1.5,huge,150.26964814500002,16_r4.large_regression_spark1.5_huge_1
44.481200612086475,16,r4.large,terasort,hadoop,bigdata,1265.729,16_r4.large_terasort_hadoop_bigdata_1
44.56440839694656,16,r4.large,terasort,hadoop,huge,650.519,16_r4.large_terasort_hadoop_huge_1
51.321597196814395,16,r4.large,wordcount,hadoop,bigdata,1416.904,16_r4.large_wordcount_hadoop_bigdata_1
49.03812779303757,16,r4.large,wordcount,hadoop,huge,784.837,16_r4.large_wordcount_hadoop_huge_1
49.846133333333334,16,r4.xlarge,join,spark,bigdata,399.741,16_r4.xlarge_join_spark_bigdata_1
37.84669384057971,16,r4.xlarge,join,spark,huge,345.279,16_r4.xlarge_join_spark_huge_1
73.27204166666667,16,r4.xlarge,kmeans,spark1.5,bigdata,377.9902608210032,16_r4.xlarge_kmeans_spark1.5_bigdata_1
65.2769375,16,r4.xlarge,kmeans,spark1.5,huge,202.20010745699983,16_r4.xlarge_kmeans_spark1.5_huge_1
5.852245,16,r4.xlarge,lr,spark,bigdata,2610.085,16_r4.xlarge_lr_spark_bigdata_1
4.725470085470086,16,r4.xlarge,lr,spark,huge,1747.807,16_r4.xlarge_lr_spark_huge_1
89.65425075301204,16,r4.xlarge,naive-bayes,spark1.5,bigdata,833.6790111300015,16_r4.xlarge_naive-bayes_spark1.5_bigdata_1
83.30103260869565,16,r4.xlarge,naive-bayes,spark1.5,huge,231.50033177600017,16_r4.xlarge_naive-bayes_spark1.5_huge_1
67.0340301724138,16,r4.xlarge,pagerank,hadoop,bigdata,1034.054,16_r4.xlarge_pagerank_hadoop_bigdata_1
64.99575539568346,16,r4.xlarge,pagerank,hadoop,huge,689.781,16_r4.xlarge_pagerank_hadoop_huge_1
54.892318125476734,16,r4.xlarge,pagerank,spark,bigdata,333.317,16_r4.xlarge_pagerank_spark_bigdata_1
48.547255434782606,16,r4.xlarge,pagerank,spark,huge,226.677,16_r4.xlarge_pagerank_spark_huge_1
86.83543457767722,16,r4.xlarge,regression,spark1.5,bigdata,3316.608325434,16_r4.xlarge_regression_spark1.5_bigdata_1
62.428329081632654,16,r4.xlarge,regression,spark1.5,huge,247.0618348170001,16_r4.xlarge_regression_spark1.5_huge_1
45.1630931122449,16,r4.xlarge,terasort,hadoop,bigdata,667.088,16_r4.xlarge_terasort_hadoop_bigdata_1
50.89914959016394,16,r4.xlarge,terasort,hadoop,huge,298.805,16_r4.xlarge_terasort_hadoop_huge_1
52.73564629893797,16,r4.xlarge,wordcount,hadoop,bigdata,719.117,16_r4.xlarge_wordcount_hadoop_bigdata_1
50.929939419133504,16,r4.xlarge,wordcount,hadoop,huge,377.521,16_r4.xlarge_wordcount_hadoop_huge_1
39.61779131400762,20,c4.xlarge,join,spark,bigdata,365.065,20_c4.xlarge_join_spark_bigdata_1
32.9453064516129,20,c4.xlarge,join,spark,huge,311.144,20_c4.xlarge_join_spark_huge_1
88.07458899676377,20,c4.xlarge,kmeans,spark1.5,bigdata,1548.4129600439992,20_c4.xlarge_kmeans_spark1.5_bigdata_1
82.24403947368421,20,c4.xlarge,kmeans,spark1.5,huge,760.4597973150003,20_c4.xlarge_kmeans_spark1.5_huge_1
3.6643343701399687,20,c4.xlarge,lr,spark,bigdata,4119.603,20_c4.xlarge_lr_spark_bigdata_1
2.8104152173913044,20,c4.xlarge,lr,spark,huge,2294.660,20_c4.xlarge_lr_spark_huge_1
89.5938319327731,20,c4.xlarge,naive-bayes,spark1.5,bigdata,595.9401580800004,20_c4.xlarge_naive-bayes_spark1.5_bigdata_1
85.86538888888889,20,c4.xlarge,naive-bayes,spark1.5,huge,315.6112795179997,20_c4.xlarge_naive-bayes_spark1.5_huge_1
61.747785211267605,20,c4.xlarge,pagerank,hadoop,bigdata,805.584,20_c4.xlarge_pagerank_hadoop_bigdata_1
58.320433884297515,20,c4.xlarge,pagerank,hadoop,huge,600.658,20_c4.xlarge_pagerank_hadoop_huge_1
61.026263157894746,20,c4.xlarge,pagerank,spark,bigdata,442.040,20_c4.xlarge_pagerank_spark_bigdata_1
51.91293023255814,20,c4.xlarge,pagerank,spark,huge,212.692,20_c4.xlarge_pagerank_spark_huge_1
82.54955727272727,20,c4.xlarge,regression,spark1.5,bigdata,2752.209619200001,20_c4.xlarge_regression_spark1.5_bigdata_1
76.34702482269503,20,c4.xlarge,regression,spark1.5,huge,705.5583614990001,20_c4.xlarge_regression_spark1.5_huge_1
25.636619165626065,20,c4.xlarge,terasort,hadoop,bigdata,739.320,20_c4.xlarge_terasort_hadoop_bigdata_1
27.114483858773212,20,c4.xlarge,terasort,hadoop,huge,396.227,20_c4.xlarge_terasort_hadoop_huge_1
45.032369979296064,20,c4.xlarge,wordcount,hadoop,bigdata,8.387873927000328,20_c4.xlarge_wordcount_hadoop_bigdata_1
45.86447311237928,20,c4.xlarge,wordcount,hadoop,huge,332.251,20_c4.xlarge_wordcount_hadoop_huge_1
41.069406666666666,20,m4.xlarge,join,spark,bigdata,365.199,20_m4.xlarge_join_spark_bigdata_1
30.338927631578947,20,m4.xlarge,join,spark,huge,379.049,20_m4.xlarge_join_spark_huge_1
88.63918041237113,20,m4.xlarge,kmeans,spark1.5,bigdata,972.3610459420015,20_m4.xlarge_kmeans_spark1.5_bigdata_1
62.21665714285714,20,m4.xlarge,kmeans,spark1.5,huge,176.07074129899956,20_m4.xlarge_kmeans_spark1.5_huge_1
3.9857971319142926,20,m4.xlarge,lr,spark,bigdata,3097.394,20_m4.xlarge_lr_spark_bigdata_1
3.382027088036117,20,m4.xlarge,lr,spark,huge,2209.518,20_m4.xlarge_lr_spark_huge_1
88.38605223880597,20,m4.xlarge,naive-bayes,spark1.5,bigdata,671.2100673250006,20_m4.xlarge_naive-bayes_spark1.5_bigdata_1
80.57017105263158,20,m4.xlarge,naive-bayes,spark1.5,huge,380.6337559239996,20_m4.xlarge_naive-bayes_spark1.5_huge_1
65.48866181229774,20,m4.xlarge,pagerank,hadoop,bigdata,905.374,20_m4.xlarge_pagerank_hadoop_bigdata_1
64.97053968253968,20,m4.xlarge,pagerank,hadoop,huge,623.554,20_m4.xlarge_pagerank_hadoop_huge_1
49.156104166666665,20,m4.xlarge,pagerank,spark,bigdata,357.074,20_m4.xlarge_pagerank_spark_bigdata_1
