predicted
89.71632193126604
57.12078431595529
11.225675668460203
44.84748451120144
66.64911659699493
55.89962194224258
66.2408433569478
44.00684550608341
51.92106065242511
47.201220984618175
61.93735664400236
88.01158161412638
68.43767272911771
10.106182377062769
13.551094140652387
51.606085035743725
89.37049879411704
88.44303461417844
38.86356499592667
37.998423342937805
84.03232110251962
36.242504169520956
40.240341659591245
85.5718971980999
54.29536501808315
6.270189168348319
89.38833216521589
40.57861020810318
86.24080270540415
44.52578010731387
58.66694626160077
68.7771287146857
9.410881807896413
52.53683067513131
50.14955965538714
68.07878718548149
8.417653253137336
82.55408907643664
55.30538290166093
59.84735394883197
72.79549135543225
83.30715287019827
23.112836035356434
47.58383243955215
85.3495321962029
84.80845327025828
72.44817449814904
83.33697565343938
87.90104936405268
84.68767342444018
57.209629671511685
80.69642654377323
5.132456563440978
56.77208731947762
85.6505827016464
87.9384842705881
89.21149573411137
78.39301245231587
70.86559977987102
67.06468615538657
53.712671949826905
88.10029022836892
86.9485538590185
65.13366024615223
56.007964111298286
61.99086440229764
14.143289867660325
70.27022070090335
55.273314564785395
43.902821574422944
30.786109046353452
56.274710169708996
73.11311536743037
39.92789523685781
3.65913764564337
65.58933959103702
58.279846991554884
89.20600299249634
36.01381647106357
70.20471512142807
82.38458096091466
82.76048020288869
60.21225724697582
52.163972109094814
83.53978858283443
53.16379458389213
17.521782167722534
46.40792023497154
57.48521570162848
34.11303683715954
19.587963195306596
42.96304102592166
82.8676704156882
81.8055527469366
81.45608168709607
60.063883672784094
66.4754408074545
60.87261809292416
87.6331734665261
14.859072169932668
61.432028307013965
65.8259836401683
88.31065898595082
54.95660967184986
88.60128189720224
61.29204442588343
87.1870920552664
69.79324580253781
39.379382403611864
49.248085317396175
80.50343725061866
51.78702404955184
60.85997692788433
87.9932358905557
42.58144865694334
88.19814098943979
88.56844385156064
83.36981369908098
81.96386539803123
83.65202340455295
88.38608892089431
84.0919474792048
41.942002403534424
88.30286062431861
65.22030110220572
