predicted
1939.9103681718057
982.8255772836368
3018.014301313459
3962.3836710826977
1192.649414410154
333.9508336618639
683.2071521049978
259.9304263144339
674.4629662846124
333.4406543135192
433.43286742329457
5967.869143692456
707.0410321538743
2045.2842437439263
1656.7374259500477
239.7407081273695
2194.369027708394
2017.7677347983158
293.25661243526156
1192.872424831157
1333.4928540513315
474.55683543358765
910.4696790961166
2670.396322350528
786.8521556263579
2928.5122978125114
2173.327748996427
302.06317478731575
6193.319074414798
1596.2034505532026
556.0371338347137
568.3561530879325
2613.4190658516163
1207.317856553508
105.01482646070626
1107.1774950062631
1876.6839964320745
3794.2740385503826
896.0949026074369
217.40045660910337
1803.2459740926208
1934.447689188364
1732.245858385679
162.332310250558
3765.8485353625156
5312.868300371674
2745.097320096026
2091.6115295257273
1592.2832087252568
766.314604009356
1109.2653169220887
1690.426984918421
2653.5073201331325
412.7012062241786
2658.9254071683413
1748.9650904235573
1910.247675960778
1030.4503455475576
1048.337582894095
748.3659967667156
425.43724061780347
493.0497594955338
2619.013942224027
1855.2877735364539
568.3786162675062
889.7470119184856
2776.83541210562
1315.4267566551646
1016.0440897135585
1234.2072604870154
929.1536544929443
734.2133048633785
1156.2972466430501
1735.9517933110121
1716.027720565947
879.99733656871
575.2714319708539
3265.8771402623743
277.15427818970045
1465.6397267423035
3295.9557629594847
2675.7652651341436
489.61532812771406
293.9432675392871
767.4115404509945
910.4696790961166
2003.681736718389
751.2275208601725
1249.3719701607379
806.6274241095239
4346.126738127075
1884.0238021415773
3766.9850608200113
1070.6492409855923
4862.030203739919
438.9449133101428
721.2391234304148
734.9571079855557
1152.9543076967464
3947.827672202612
1139.2999730835656
555.8254716748679
1376.5230760470067
236.37547085670468
2120.991741823637
3787.929186571839
2113.756536031676
1778.4791400645593
2625.0359553056683
762.5007045596852
475.2013050707312
490.290772302495
727.0475857189449
1937.4235391345885
743.0164662941586
3303.091340847169
2648.5171501174113
1441.9521075513053
1466.9785617883
723.0435513658391
2103.501586642878
4490.413505984605
914.8528632345796
1031.3274003526733
666.7426211611504
