avgcpu,job_input,engine_type,data_size,node_count,instance_type,elapsed_time,name
37.23117948098001,pagerank,spark,huge,12,m4.2xlarge,229.622,12_m4.2xlarge_pagerank_spark_huge_1
86.97688559322035,regression,spark1.5,bigdata,12,m4.2xlarge,2363.247782097,12_m4.2xlarge_regression_spark1.5_bigdata_1
60.360717592592586,regression,spark1.5,huge,12,m4.2xlarge,182.135759086,12_m4.2xlarge_regression_spark1.5_huge_1
31.772619565217394,terasort,hadoop,bigdata,12,m4.2xlarge,621.733,12_m4.2xlarge_terasort_hadoop_bigdata_1
36.591823495032145,terasort,hadoop,huge,12,m4.2xlarge,288.254,12_m4.2xlarge_terasort_hadoop_huge_1
56.04857456109503,wordcount,hadoop,bigdata,12,m4.2xlarge,458.146,12_m4.2xlarge_wordcount_hadoop_bigdata_1
54.20425052790347,wordcount,hadoop,huge,12,m4.2xlarge,249.305,12_m4.2xlarge_wordcount_hadoop_huge_1
69.81220408163266,join,spark,bigdata,12,m4.large,726.879,12_m4.large_join_spark_bigdata_1
61.32397959183674,join,spark,huge,12,m4.large,487.737,12_m4.large_join_spark_huge_1
90.42057840307838,kmeans,spark1.5,bigdata,12,m4.large,3467.0742874450007,12_m4.large_kmeans_spark1.5_bigdata_1
87.61684486373166,kmeans,spark1.5,huge,12,m4.large,1589.4194656849995,12_m4.large_kmeans_spark1.5_huge_1
18.504753048780486,lr,spark,bigdata,12,m4.large,2794.270,12_m4.large_lr_spark_bigdata_1
17.19260012919897,lr,spark,huge,12,m4.large,1281.437,12_m4.large_lr_spark_huge_1
89.50905347384855,naive-bayes,spark1.5,bigdata,12,m4.large,2137.416115576001,12_m4.large_naive-bayes_spark1.5_bigdata_1
88.3754356060606,naive-bayes,spark1.5,huge,12,m4.large,1101.2609621020001,12_m4.large_naive-bayes_spark1.5_huge_1
69.33170533932136,pagerank,hadoop,bigdata,12,m4.large,2118.202,12_m4.large_pagerank_hadoop_bigdata_1
69.329858815427,pagerank,hadoop,huge,12,m4.large,1205.123,12_m4.large_pagerank_hadoop_huge_1
72.71421280276816,pagerank,spark,bigdata,12,m4.large,1009.791,12_m4.large_pagerank_spark_bigdata_1
67.55571568627451,pagerank,spark,huge,12,m4.large,417.618,12_m4.large_pagerank_spark_huge_1
86.56871701388889,regression,spark1.5,bigdata,12,m4.large,7200.524129760999,12_m4.large_regression_spark1.5_bigdata_1
81.55623715124817,regression,spark1.5,huge,12,m4.large,2271.76444463,12_m4.large_regression_spark1.5_huge_1
41.87409629816471,terasort,hadoop,bigdata,12,m4.large,1714.376,12_m4.large_terasort_hadoop_bigdata_1
38.46732760277198,terasort,hadoop,huge,12,m4.large,911.187,12_m4.large_terasort_hadoop_huge_1
56.781026255611124,wordcount,hadoop,bigdata,12,m4.large,1665.986,12_m4.large_wordcount_hadoop_bigdata_1
55.38545081967212,wordcount,hadoop,huge,12,m4.large,908.846,12_m4.large_wordcount_hadoop_huge_1
63.030631656703086,join,spark,bigdata,12,m4.xlarge,451.875,12_m4.xlarge_join_spark_bigdata_1
0.1904761904761905,join,spark,huge,12,m4.xlarge,38.221595005999916,12_m4.xlarge_join_spark_huge_1
90.7659532318943,kmeans,spark1.5,bigdata,12,m4.xlarge,1574.1424067970001,12_m4.xlarge_kmeans_spark1.5_bigdata_1
88.32978016359918,kmeans,spark1.5,huge,12,m4.xlarge,814.6323155700002,12_m4.xlarge_kmeans_spark1.5_huge_1
8.954464285714286,lr,spark,bigdata,12,m4.xlarge,2502.381,12_m4.xlarge_lr_spark_bigdata_1
8.014722222222222,lr,spark,huge,12,m4.xlarge,1615.922,12_m4.xlarge_lr_spark_huge_1
88.8848446969697,naive-bayes,spark1.5,bigdata,12,m4.xlarge,1101.6149871430007,12_m4.xlarge_naive-bayes_spark1.5_bigdata_1
88.54325958702066,naive-bayes,spark1.5,huge,12,m4.xlarge,564.5305941349998,12_m4.xlarge_naive-bayes_spark1.5_huge_1
68.15246544715447,pagerank,hadoop,bigdata,12,m4.xlarge,1228.652,12_m4.xlarge_pagerank_hadoop_bigdata_1
65.6511522633745,pagerank,hadoop,huge,12,m4.xlarge,804.987,12_m4.xlarge_pagerank_hadoop_huge_1
62.60333857442348,pagerank,spark,bigdata,12,m4.xlarge,525.048,12_m4.xlarge_pagerank_spark_bigdata_1
57.8901923076923,pagerank,spark,huge,12,m4.xlarge,254.769,12_m4.xlarge_pagerank_spark_huge_1
83.4544605654762,regression,spark1.5,bigdata,12,m4.xlarge,4480.569569830001,12_m4.xlarge_regression_spark1.5_bigdata_1
84.74716145833332,regression,spark1.5,huge,12,m4.xlarge,1121.2510635160002,12_m4.xlarge_regression_spark1.5_huge_1
43.25138910622283,terasort,hadoop,bigdata,12,m4.xlarge,812.473,12_m4.xlarge_terasort_hadoop_bigdata_1
45.0476930894309,terasort,hadoop,huge,12,m4.xlarge,403.573,12_m4.xlarge_terasort_hadoop_huge_1
58.7717198001882,wordcount,hadoop,bigdata,12,m4.xlarge,867.768,12_m4.xlarge_wordcount_hadoop_bigdata_1
60.20806211695608,wordcount,hadoop,huge,12,m4.xlarge,438.319,12_m4.xlarge_wordcount_hadoop_huge_1
44.553632812500005,join,spark,bigdata,12,r4.2xlarge,336.531,12_r4.2xlarge_join_spark_bigdata_1
34.31484722222222,join,spark,huge,12,r4.2xlarge,301.120,12_r4.2xlarge_join_spark_huge_1
70.9141134751773,kmeans,spark1.5,bigdata,12,r4.2xlarge,238.73648089699964,12_r4.2xlarge_kmeans_spark1.5_bigdata_1
62.428817204301076,kmeans,spark1.5,huge,12,r4.2xlarge,156.89554328800023,12_r4.2xlarge_kmeans_spark1.5_huge_1
4.321336487257461,lr,spark,bigdata,12,r4.2xlarge,2369.147,12_r4.2xlarge_lr_spark_bigdata_1
3.8773391826871904,lr,spark,huge,12,r4.2xlarge,1528.351,12_r4.2xlarge_lr_spark_huge_1
89.20024637681159,naive-bayes,spark1.5,bigdata,12,r4.2xlarge,577.8557335730002,12_r4.2xlarge_naive-bayes_spark1.5_bigdata_1
80.44525252525253,naive-bayes,spark1.5,huge,12,r4.2xlarge,165.22525575999998,12_r4.2xlarge_naive-bayes_spark1.5_huge_1
63.51637271689498,pagerank,hadoop,bigdata,12,r4.2xlarge,848.957,12_r4.2xlarge_pagerank_hadoop_bigdata_1
63.89544444444444,pagerank,hadoop,huge,12,r4.2xlarge,597.018,12_r4.2xlarge_pagerank_hadoop_huge_1
49.996833333333335,pagerank,spark,bigdata,12,r4.2xlarge,251.288,12_r4.2xlarge_pagerank_spark_bigdata_1
42.58127192982456,pagerank,spark,huge,12,r4.2xlarge,187.789,12_r4.2xlarge_pagerank_spark_huge_1
77.0795438898451,regression,spark1.5,bigdata,12,r4.2xlarge,2907.750208397999,12_r4.2xlarge_regression_spark1.5_bigdata_1
52.142138888888894,regression,spark1.5,huge,12,r4.2xlarge,150.965282914,12_r4.2xlarge_regression_spark1.5_huge_1
44.92042874396136,terasort,hadoop,bigdata,12,r4.2xlarge,434.616,12_r4.2xlarge_terasort_hadoop_bigdata_1
44.9287074829932,terasort,hadoop,huge,12,r4.2xlarge,240.898,12_r4.2xlarge_terasort_hadoop_huge_1
53.354536761051385,wordcount,hadoop,bigdata,12,r4.2xlarge,464.292,12_r4.2xlarge_wordcount_hadoop_bigdata_1
50.01451024292052,wordcount,hadoop,huge,12,r4.2xlarge,276.038,12_r4.2xlarge_wordcount_hadoop_huge_1
71.3832966605459,join,spark,bigdata,12,r4.large,769.589,12_r4.large_join_spark_bigdata_1
64.42847789115646,join,spark,huge,12,r4.large,489.499,12_r4.large_join_spark_huge_1
88.9913642263759,kmeans,spark1.5,bigdata,12,r4.large,3211.4967741059954,12_r4.large_kmeans_spark1.5_bigdata_1
89.31352191641183,kmeans,spark1.5,huge,12,r4.large,1636.4935166470004,12_r4.large_kmeans_spark1.5_huge_1
19.112789750957855,lr,spark,bigdata,12,r4.large,2336.707,12_r4.large_lr_spark_bigdata_1
16.97367256637168,lr,spark,huge,12,r4.large,1120.902,12_r4.large_lr_spark_huge_1
89.89311950339419,naive-bayes,spark1.5,bigdata,12,r4.large,2188.843708411001,12_r4.large_naive-bayes_spark1.5_bigdata_1
87.804453010279,naive-bayes,spark1.5,huge,12,r4.large,1135.6392475989996,12_r4.large_naive-bayes_spark1.5_huge_1
69.17641358024692,pagerank,hadoop,bigdata,12,r4.large,2147.479,12_r4.large_pagerank_hadoop_bigdata_1
69.85000000000001,pagerank,hadoop,huge,12,r4.large,1207.730,12_r4.large_pagerank_hadoop_huge_1
72.05815049226442,pagerank,spark,bigdata,12,r4.large,782.254,12_r4.large_pagerank_spark_bigdata_1
68.33357905982906,pagerank,spark,huge,12,r4.large,385.883,12_r4.large_pagerank_spark_huge_1
87.83499363425926,regression,spark1.5,bigdata,12,r4.large,7200.495707591001,12_r4.large_regression_spark1.5_bigdata_1
84.95183477946493,regression,spark1.5,huge,12,r4.large,2306.780087905,12_r4.large_regression_spark1.5_huge_1
46.26171608461696,terasort,hadoop,bigdata,12,r4.large,1722.228,12_r4.large_terasort_hadoop_bigdata_1
50.38983479755539,terasort,hadoop,huge,12,r4.large,759.493,12_r4.large_terasort_hadoop_huge_1
56.046812409050325,wordcount,hadoop,bigdata,12,r4.large,1783.085,12_r4.large_wordcount_hadoop_bigdata_1
56.36161334961335,wordcount,hadoop,huge,12,r4.large,893.056,12_r4.large_wordcount_hadoop_huge_1
57.98933434959349,join,spark,bigdata,12,r4.xlarge,463.852,12_r4.xlarge_join_spark_bigdata_1
46.16520238095239,join,spark,huge,12,r4.xlarge,348.100,12_r4.xlarge_join_spark_huge_1
91.32543613707166,kmeans,spark1.5,bigdata,12,r4.xlarge,1607.245269332001,12_r4.xlarge_kmeans_spark1.5_bigdata_1
72.2103298611111,kmeans,spark1.5,huge,12,r4.xlarge,239.46325825200074,12_r4.xlarge_kmeans_spark1.5_huge_1
7.828640946502058,lr,spark,bigdata,12,r4.xlarge,2405.648,12_r4.xlarge_lr_spark_bigdata_1
6.580805300713557,lr,spark,huge,12,r4.xlarge,1630.983,12_r4.xlarge_lr_spark_huge_1
90.37527651515153,naive-bayes,spark1.5,bigdata,12,r4.xlarge,1100.5217234869997,12_r4.xlarge_naive-bayes_spark1.5_bigdata_1
89.70506637168141,naive-bayes,spark1.5,huge,12,r4.xlarge,567.844002628,12_r4.xlarge_naive-bayes_spark1.5_huge_1
68.76444717444717,pagerank,hadoop,bigdata,12,r4.xlarge,1231.879,12_r4.xlarge_pagerank_hadoop_bigdata_1
67.03701781970649,pagerank,hadoop,huge,12,r4.xlarge,792.209,12_r4.xlarge_pagerank_hadoop_huge_1
61.77144116506224,pagerank,spark,bigdata,12,r4.xlarge,432.926,12_r4.xlarge_pagerank_spark_bigdata_1
57.29011904761905,pagerank,spark,huge,12,r4.xlarge,239.620,12_r4.xlarge_pagerank_spark_huge_1
88.47992998833138,regression,spark1.5,bigdata,12,r4.xlarge,4286.815001699,12_r4.xlarge_regression_spark1.5_bigdata_1
71.21486151427189,regression,spark1.5,huge,12,r4.xlarge,264.1961664260001,12_r4.xlarge_regression_spark1.5_huge_1
45.598283333333335,terasort,hadoop,bigdata,12,r4.xlarge,840.575,12_r4.xlarge_terasort_hadoop_bigdata_1
49.491729166666666,terasort,hadoop,huge,12,r4.xlarge,395.916,12_r4.xlarge_terasort_hadoop_huge_1
56.42224512162704,wordcount,hadoop,bigdata,12,r4.xlarge,890.019,12_r4.xlarge_wordcount_hadoop_bigdata_1
55.89093426286974,wordcount,hadoop,huge,12,r4.xlarge,448.950,12_r4.xlarge_wordcount_hadoop_huge_1
54.95824725949426,join,spark,bigdata,16,c4.large,636.642,16_c4.large_join_spark_bigdata_1
51.501353328288225,join,spark,huge,16,c4.large,391.130,16_c4.large_join_spark_huge_1
92.14221326836581,kmeans,spark1.5,bigdata,16,c4.large,3334.8772529669986,16_c4.large_kmeans_spark1.5_bigdata_1
89.04700505780346,kmeans,spark1.5,huge,16,c4.large,1733.4030518220006,16_c4.large_kmeans_spark1.5_huge_1
13.05024781680048,lr,spark,bigdata,16,c4.large,4445.735,16_c4.large_lr_spark_bigdata_1
11.632546410891088,lr,spark,huge,16,c4.large,2012.547,16_c4.large_lr_spark_huge_1
90.02945934256056,naive-bayes,spark1.5,bigdata,16,c4.large,1446.264406942002,16_c4.large_naive-bayes_spark1.5_bigdata_1
88.15501266891891,naive-bayes,spark1.5,huge,16,c4.large,741.8098237510003,16_c4.large_naive-bayes_spark1.5_huge_1
66.97703074189548,pagerank,hadoop,bigdata,16,c4.large,1512.288,16_c4.large_pagerank_hadoop_bigdata_1
66.53623980978261,pagerank,hadoop,huge,16,c4.large,917.286,16_c4.large_pagerank_hadoop_huge_1
72.19553197674419,pagerank,spark,bigdata,16,c4.large,579.0976883510011,16_c4.large_pagerank_spark_bigdata_1
67.96442602040817,pagerank,spark,huge,16,c4.large,482.929,16_c4.large_pagerank_spark_huge_1
87.71107974711624,regression,spark1.5,bigdata,16,c4.large,5638.198973406001,16_c4.large_regression_spark1.5_bigdata_1
82.67952141608392,regression,spark1.5,huge,16,c4.large,1433.016276414,16_c4.large_regression_spark1.5_huge_1
37.35503335822075,terasort,hadoop,bigdata,16,c4.large,1226.089,16_c4.large_terasort_hadoop_bigdata_1
35.10051630330276,terasort,hadoop,huge,16,c4.large,660.948,16_c4.large_terasort_hadoop_huge_1
52.62139941530024,wordcount,hadoop,bigdata,16,c4.large,1205.428,16_c4.large_wordcount_hadoop_bigdata_1
52.12503949741634,wordcount,hadoop,huge,16,c4.large,618.801,16_c4.large_wordcount_hadoop_huge_1
48.43973148148148,join,spark,bigdata,16,c4.xlarge,343.956,16_c4.xlarge_join_spark_bigdata_1
34.67296153846154,join,spark,huge,16,c4.xlarge,323.668,16_c4.xlarge_join_spark_huge_1
90.39974741887906,kmeans,spark1.5,bigdata,16,c4.xlarge,1696.094828870002,16_c4.xlarge_kmeans_spark1.5_bigdata_1
85.59984335839599,kmeans,spark1.5,huge,16,c4.xlarge,949.0574995520001,16_c4.xlarge_kmeans_spark1.5_huge_1
5.980686131343109,lr,spark,bigdata,16,c4.xlarge,3906.204,16_c4.xlarge_lr_spark_bigdata_1
4.362291940830571,lr,spark,huge,16,c4.xlarge,1728.690,16_c4.xlarge_lr_spark_huge_1
91.520118006993,naive-bayes,spark1.5,bigdata,16,c4.xlarge,718.882186584,16_c4.xlarge_naive-bayes_spark1.5_bigdata_1
87.11410361842105,naive-bayes,spark1.5,huge,16,c4.xlarge,382.53619630699995,16_c4.xlarge_naive-bayes_spark1.5_huge_1
64.96043363192183,pagerank,hadoop,bigdata,16,c4.xlarge,963.767,16_c4.xlarge_pagerank_hadoop_bigdata_1
67.48299778761061,pagerank,hadoop,huge,16,c4.xlarge,560.571,16_c4.xlarge_pagerank_hadoop_huge_1
59.94090740740741,pagerank,spark,bigdata,16,c4.xlarge,424.5952424749994,16_c4.xlarge_pagerank_spark_bigdata_1
58.858966836734695,pagerank,spark,huge,16,c4.xlarge,240.394,16_c4.xlarge_pagerank_spark_huge_1
90.0896768018018,regression,spark1.5,bigdata,16,c4.xlarge,2776.0302873969995,16_c4.xlarge_regression_spark1.5_bigdata_1
84.62875434027778,regression,spark1.5,huge,16,c4.xlarge,722.8552418999999,16_c4.xlarge_regression_spark1.5_huge_1
29.120832975240525,terasort,hadoop,bigdata,16,c4.xlarge,816.123,16_c4.xlarge_terasort_hadoop_bigdata_1
35.477714285714285,terasort,hadoop,huge,16,c4.xlarge,337.611,16_c4.xlarge_terasort_hadoop_huge_1
47.99891459347988,wordcount,hadoop,bigdata,16,c4.xlarge,659.631,16_c4.xlarge_wordcount_hadoop_bigdata_1
46.95241554054054,wordcount,hadoop,huge,16,c4.xlarge,365.322,16_c4.xlarge_wordcount_hadoop_huge_1
59.197951595069505,join,spark,bigdata,16,m4.large,601.582,16_m4.large_join_spark_bigdata_1
43.60266181930693,join,spark,huge,16,m4.large,501.553,16_m4.large_join_spark_huge_1
89.25263659793815,kmeans,spark1.5,bigdata,16,m4.large,2426.233531689999,16_m4.large_kmeans_spark1.5_bigdata_1
87.1664144736842,kmeans,spark1.5,huge,16,m4.large,1236.3754238889996,16_m4.large_kmeans_spark1.5_huge_1
14.118600308641975,lr,spark,bigdata,16,m4.large,2666.055,16_m4.large_lr_spark_bigdata_1
12.54121806569343,lr,spark,huge,16,m4.large,1363.093,16_m4.large_lr_spark_huge_1
87.71933486238531,naive-bayes,spark1.5,bigdata,16,m4.large,1638.654142475003,16_m4.large_naive-bayes_spark1.5_bigdata_1
86.8351923076923,naive-bayes,spark1.5,huge,16,m4.large,844.9681987670001,16_m4.large_naive-bayes_spark1.5_huge_1
68.862658839779,pagerank,hadoop,bigdata,16,m4.large,1700.837,16_m4.large_pagerank_hadoop_bigdata_1
69.06612873134328,pagerank,hadoop,huge,16,m4.large,1001.360,16_m4.large_pagerank_hadoop_huge_1
64.7471590909091,pagerank,spark,bigdata,16,m4.large,795.221,16_m4.large_pagerank_spark_bigdata_1
59.715848214285714,pagerank,spark,huge,16,m4.large,345.691,16_m4.large_pagerank_spark_huge_1
88.3159783692185,regression,spark1.5,bigdata,16,m4.large,6273.4653254410005,16_m4.large_regression_spark1.5_bigdata_1
83.48032282282281,regression,spark1.5,huge,16,m4.large,1664.5941262869999,16_m4.large_regression_spark1.5_huge_1
43.587307131304776,terasort,hadoop,bigdata,16,m4.large,1272.718,16_m4.large_terasort_hadoop_bigdata_1
43.9804352611725,terasort,hadoop,huge,16,m4.large,629.943,16_m4.large_terasort_hadoop_huge_1
56.09208572741705,wordcount,hadoop,bigdata,16,m4.large,1249.590,16_m4.large_wordcount_hadoop_bigdata_1
54.387930201680625,wordcount,hadoop,huge,16,m4.large,667.988,16_m4.large_wordcount_hadoop_huge_1
47.28148189367138,join,spark,bigdata,16,m4.xlarge,445.670,16_m4.xlarge_join_spark_bigdata_1
37.159564182194615,join,spark,huge,16,m4.xlarge,346.022,16_m4.xlarge_join_spark_huge_1
88.13446609311741,kmeans,spark1.5,bigdata,16,m4.xlarge,1237.0781092079997,16_m4.xlarge_kmeans_spark1.5_bigdata_1
68.06711890243902,kmeans,spark1.5,huge,16,m4.xlarge,204.9348460860001,16_m4.xlarge_kmeans_spark1.5_huge_1
5.908402622767857,lr,spark,bigdata,16,m4.xlarge,2723.601,16_m4.xlarge_lr_spark_bigdata_1
4.707363896848138,lr,spark,huge,16,m4.xlarge,1737.329,16_m4.xlarge_lr_spark_huge_1
85.48783598265896,naive-bayes,spark1.5,bigdata,16,m4.xlarge,867.7052243679991,16_m4.xlarge_naive-bayes_spark1.5_bigdata_1
87.18608477011495,naive-bayes,spark1.5,huge,16,m4.xlarge,435.6607581110002,16_m4.xlarge_naive-bayes_spark1.5_huge_1
65.38143402777777,pagerank,hadoop,bigdata,16,m4.xlarge,1108.856,16_m4.xlarge_pagerank_hadoop_bigdata_1
65.95112591911766,pagerank,hadoop,huge,16,m4.xlarge,676.107,16_m4.xlarge_pagerank_hadoop_huge_1
56.43872614503817,pagerank,spark,bigdata,16,m4.xlarge,404.172,16_m4.xlarge_pagerank_spark_bigdata_1
50.459609375,pagerank,spark,huge,16,m4.xlarge,236.126,16_m4.xlarge_pagerank_spark_huge_1
83.60289154411764,regression,spark1.5,bigdata,16,m4.xlarge,3401.7102662750003,16_m4.xlarge_regression_spark1.5_bigdata_1
76.01927614795919,regression,spark1.5,huge,16,m4.xlarge,983.8030056499999,16_m4.xlarge_regression_spark1.5_huge_1
32.922725709021684,terasort,hadoop,bigdata,16,m4.xlarge,845.376,16_m4.xlarge_terasort_hadoop_bigdata_1
36.83293482761216,terasort,hadoop,huge,16,m4.xlarge,404.237,16_m4.xlarge_terasort_hadoop_huge_1
55.78630874080964,wordcount,hadoop,bigdata,16,m4.xlarge,663.688,16_m4.xlarge_wordcount_hadoop_bigdata_1
53.17737939144189,wordcount,hadoop,huge,16,m4.xlarge,379.368,16_m4.xlarge_wordcount_hadoop_huge_1
66.47798511904762,join,spark,bigdata,16,r4.large,616.207,16_r4.large_join_spark_bigdata_1
54.316162790697675,join,spark,huge,16,r4.large,427.122,16_r4.large_join_spark_huge_1
90.21434078947368,kmeans,spark1.5,bigdata,16,r4.large,2377.1327995710017,16_r4.large_kmeans_spark1.5_bigdata_1
72.17448694029851,kmeans,spark1.5,huge,16,r4.large,336.6576713730001,16_r4.large_kmeans_spark1.5_huge_1
14.276510266570606,lr,spark,bigdata,16,r4.large,2254.721,16_r4.large_lr_spark_bigdata_1
13.077590767634854,lr,spark,huge,16,r4.large,1200.099,16_r4.large_lr_spark_huge_1
89.87286865070485,naive-bayes,spark1.5,bigdata,16,r4.large,1638.884137172001,16_r4.large_naive-bayes_spark1.5_bigdata_1
87.17750363372092,naive-bayes,spark1.5,huge,16,r4.large,862.8107914950006,16_r4.large_naive-bayes_spark1.5_huge_1
68.47462819343066,pagerank,hadoop,bigdata,16,r4.large,1695.384,16_r4.large_pagerank_hadoop_bigdata_1
67.73782004830919,pagerank,hadoop,huge,16,r4.large,1031.247,16_r4.large_pagerank_hadoop_huge_1
66.36393949468085,pagerank,spark,bigdata,16,r4.large,601.862,16_r4.large_pagerank_spark_bigdata_1
61.65939423076923,pagerank,spark,huge,16,r4.large,317.695,16_r4.large_pagerank_spark_huge_1
87.75018305663725,regression,spark1.5,bigdata,16,r4.large,6598.987452054002,16_r4.large_regression_spark1.5_bigdata_1
46.262375000000006,regression,spark1.5,huge,16,r4.large,150.26964814500002,16_r4.large_regression_spark1.5_huge_1
44.481200612086475,terasort,hadoop,bigdata,16,r4.large,1265.729,16_r4.large_terasort_hadoop_bigdata_1
44.56440839694656,terasort,hadoop,huge,16,r4.large,650.519,16_r4.large_terasort_hadoop_huge_1
51.321597196814395,wordcount,hadoop,bigdata,16,r4.large,1416.904,16_r4.large_wordcount_hadoop_bigdata_1
49.03812779303757,wordcount,hadoop,huge,16,r4.large,784.837,16_r4.large_wordcount_hadoop_huge_1
49.846133333333334,join,spark,bigdata,16,r4.xlarge,399.741,16_r4.xlarge_join_spark_bigdata_1
37.84669384057971,join,spark,huge,16,r4.xlarge,345.279,16_r4.xlarge_join_spark_huge_1
73.27204166666667,kmeans,spark1.5,bigdata,16,r4.xlarge,377.9902608210032,16_r4.xlarge_kmeans_spark1.5_bigdata_1
65.2769375,kmeans,spark1.5,huge,16,r4.xlarge,202.20010745699983,16_r4.xlarge_kmeans_spark1.5_huge_1
5.852245,lr,spark,bigdata,16,r4.xlarge,2610.085,16_r4.xlarge_lr_spark_bigdata_1
4.725470085470086,lr,spark,huge,16,r4.xlarge,1747.807,16_r4.xlarge_lr_spark_huge_1
89.65425075301204,naive-bayes,spark1.5,bigdata,16,r4.xlarge,833.6790111300015,16_r4.xlarge_naive-bayes_spark1.5_bigdata_1
83.30103260869565,naive-bayes,spark1.5,huge,16,r4.xlarge,231.50033177600017,16_r4.xlarge_naive-bayes_spark1.5_huge_1
67.0340301724138,pagerank,hadoop,bigdata,16,r4.xlarge,1034.054,16_r4.xlarge_pagerank_hadoop_bigdata_1
64.99575539568346,pagerank,hadoop,huge,16,r4.xlarge,689.781,16_r4.xlarge_pagerank_hadoop_huge_1
54.892318125476734,pagerank,spark,bigdata,16,r4.xlarge,333.317,16_r4.xlarge_pagerank_spark_bigdata_1
48.547255434782606,pagerank,spark,huge,16,r4.xlarge,226.677,16_r4.xlarge_pagerank_spark_huge_1
86.83543457767722,regression,spark1.5,bigdata,16,r4.xlarge,3316.608325434,16_r4.xlarge_regression_spark1.5_bigdata_1
62.428329081632654,regression,spark1.5,huge,16,r4.xlarge,247.0618348170001,16_r4.xlarge_regression_spark1.5_huge_1
45.1630931122449,terasort,hadoop,bigdata,16,r4.xlarge,667.088,16_r4.xlarge_terasort_hadoop_bigdata_1
50.89914959016394,terasort,hadoop,huge,16,r4.xlarge,298.805,16_r4.xlarge_terasort_hadoop_huge_1
52.73564629893797,wordcount,hadoop,bigdata,16,r4.xlarge,719.117,16_r4.xlarge_wordcount_hadoop_bigdata_1
50.929939419133504,wordcount,hadoop,huge,16,r4.xlarge,377.521,16_r4.xlarge_wordcount_hadoop_huge_1
39.61779131400762,join,spark,bigdata,20,c4.xlarge,365.065,20_c4.xlarge_join_spark_bigdata_1
32.9453064516129,join,spark,huge,20,c4.xlarge,311.144,20_c4.xlarge_join_spark_huge_1
88.07458899676377,kmeans,spark1.5,bigdata,20,c4.xlarge,1548.4129600439992,20_c4.xlarge_kmeans_spark1.5_bigdata_1
82.24403947368421,kmeans,spark1.5,huge,20,c4.xlarge,760.4597973150003,20_c4.xlarge_kmeans_spark1.5_huge_1
3.6643343701399687,lr,spark,bigdata,20,c4.xlarge,4119.603,20_c4.xlarge_lr_spark_bigdata_1
2.8104152173913044,lr,spark,huge,20,c4.xlarge,2294.660,20_c4.xlarge_lr_spark_huge_1
89.5938319327731,naive-bayes,spark1.5,bigdata,20,c4.xlarge,595.9401580800004,20_c4.xlarge_naive-bayes_spark1.5_bigdata_1
85.86538888888889,naive-bayes,spark1.5,huge,20,c4.xlarge,315.6112795179997,20_c4.xlarge_naive-bayes_spark1.5_huge_1
61.747785211267605,pagerank,hadoop,bigdata,20,c4.xlarge,805.584,20_c4.xlarge_pagerank_hadoop_bigdata_1
58.320433884297515,pagerank,hadoop,huge,20,c4.xlarge,600.658,20_c4.xlarge_pagerank_hadoop_huge_1
61.026263157894746,pagerank,spark,bigdata,20,c4.xlarge,442.040,20_c4.xlarge_pagerank_spark_bigdata_1
51.91293023255814,pagerank,spark,huge,20,c4.xlarge,212.692,20_c4.xlarge_pagerank_spark_huge_1
82.54955727272727,regression,spark1.5,bigdata,20,c4.xlarge,2752.209619200001,20_c4.xlarge_regression_spark1.5_bigdata_1
76.34702482269503,regression,spark1.5,huge,20,c4.xlarge,705.5583614990001,20_c4.xlarge_regression_spark1.5_huge_1
25.636619165626065,terasort,hadoop,bigdata,20,c4.xlarge,739.320,20_c4.xlarge_terasort_hadoop_bigdata_1
27.114483858773212,terasort,hadoop,huge,20,c4.xlarge,396.227,20_c4.xlarge_terasort_hadoop_huge_1
45.032369979296064,wordcount,hadoop,bigdata,20,c4.xlarge,8.387873927000328,20_c4.xlarge_wordcount_hadoop_bigdata_1
45.86447311237928,wordcount,hadoop,huge,20,c4.xlarge,332.251,20_c4.xlarge_wordcount_hadoop_huge_1
41.069406666666666,join,spark,bigdata,20,m4.xlarge,365.199,20_m4.xlarge_join_spark_bigdata_1
30.338927631578947,join,spark,huge,20,m4.xlarge,379.049,20_m4.xlarge_join_spark_huge_1
88.63918041237113,kmeans,spark1.5,bigdata,20,m4.xlarge,972.3610459420015,20_m4.xlarge_kmeans_spark1.5_bigdata_1
62.21665714285714,kmeans,spark1.5,huge,20,m4.xlarge,176.07074129899956,20_m4.xlarge_kmeans_spark1.5_huge_1
3.9857971319142926,lr,spark,bigdata,20,m4.xlarge,3097.394,20_m4.xlarge_lr_spark_bigdata_1
3.382027088036117,lr,spark,huge,20,m4.xlarge,2209.518,20_m4.xlarge_lr_spark_huge_1
88.38605223880597,naive-bayes,spark1.5,bigdata,20,m4.xlarge,671.2100673250006,20_m4.xlarge_naive-bayes_spark1.5_bigdata_1
80.57017105263158,naive-bayes,spark1.5,huge,20,m4.xlarge,380.6337559239996,20_m4.xlarge_naive-bayes_spark1.5_huge_1
65.48866181229774,pagerank,hadoop,bigdata,20,m4.xlarge,905.374,20_m4.xlarge_pagerank_hadoop_bigdata_1
64.97053968253968,pagerank,hadoop,huge,20,m4.xlarge,623.554,20_m4.xlarge_pagerank_hadoop_huge_1
49.156104166666665,pagerank,spark,bigdata,20,m4.xlarge,357.074,20_m4.xlarge_pagerank_spark_bigdata_1
